id,path
32592,1 8 5 21 33 24 25 64 9 4
55137,14 8 98 15 16 18 9 4
52129,14 8 49 5 24 42 43 67 43 76 74 9 11
53269,1 2 24 24 25 43 6 11
16466,14 8 35 42 43 25 29 7
9993,14 8 49 33 24 25 59 66 50 60 9 11
7213,12 33 24 25 54 74 9 11
28860,14 8 35 53 54 34 50 55 9 4
49450,1 8 49 65 75 42 24 25 55 9 11
7214,12 33 24 25 54 74 9 4
60963,12 17 49 17 37 42 43 25 34 50 9 11
65171,14 8 49 13 5 53 24 58 24 25 59 62 9 4
7537,14 8 108 24 25 34 7
39437,1 8 65 66 16 18 18 7
65164,14 8 49 13 5 53 24 58 24 25 59 62 9 11
61863,1 8 33 24 25 43 66 113 9 4
31760,12 5 42 24 25 27
33091,14 8 21 15 33 53 24 25 34 9 11
64758,14 8 49 51 5 24 25 34 9 11
15625,12 65 42 24 25 29 6 83 9 4
31759,12 5 42 24 25 26
45375,14 8 13 5 24 25 64 50 50 9 11
44528,12 65 42 24 25 29 6 83 9 11
12308,14 8 73 53 54 34 16 7
33090,14 8 21 15 33 53 24 25 34 9 4
45374,14 8 13 5 24 25 64 50 50 9 4
24168,14 2 24 25 43 62 7
64757,14 8 49 51 5 24 25 34 9 4
31831,1 8 49 5 24 25 34 83 16 9 11
62233,12 49 65 66 50 50 16 9 4
60993,14 8 56 53 54 25 25 43 38 18 50 9 11
27423,14 8 86 58 59 25 34 95 66 9 4
43038,1 8 61 39 80 39 40 81 40 38 9 4
27420,14 8 86 58 59 25 34 95 66 9 11
60992,14 8 56 53 54 25 25 43 38 18 50 9 4
62234,12 49 65 66 50 50 16 9 11
40471,14 8 56 53 24 25 34 7
2819,14 8 17 18 7
61862,1 8 33 24 25 43 66 113 9 11
28861,14 8 35 53 54 34 50 55 9 11
4705,14 8 15 15 33 24 42 43 67 25 34 9 11
19456,14 8 65 42 24 25 64 9 4
54934,14 8 49 33 34 6 44 9 11
54935,14 8 49 33 34 6 44 9 4
19457,14 8 65 42 24 25 64 9 11
4704,14 8 15 15 33 24 42 43 67 25 34 9 4
45333,12 21 33 24 25 43 29
21289,45 46 5 24 25 43 9 11
2772,1 8 15 33 24 42 43 67 25 34 22 16 7
31832,1 8 49 5 24 25 34 83 16 9 4
21290,45 46 5 24 25 43 9 4
10709,14 8 49 33 24 53 24 25 54 34 9 11
42461,14 8 49 51 15 16 18 16 52 50 9 4
10580,14 8 49 33 24 53 24 25 54 34 9 4
45100,1 8 49 15 33 53 24 25 6 9 11
24579,1 8 33 34 50 16 22 20 16 9 4
40685,14 8 82 94 33 24 25 34 9 4
15935,1 8 15 49 33 34 16 50 18 9 4
15435,1 71 31 32 25 29 20 22 9 4
5723,1 8 5 6 44 102
24578,1 8 33 34 50 16 22 20 16 9 11
40686,14 8 82 94 33 24 25 34 9 11
45103,1 8 49 15 33 53 24 25 6 9 4
15934,1 8 15 49 33 34 16 50 18 9 11
15430,1 71 31 32 25 29 20 22 9 11
26091,14 8 17 49 19 82 19 82 83 22 9 4
29274,14 8 17 17 19 19 15 15 82 83 9 11
53104,1 8 49 15 33 42 43 67 34 9 4
31330,1 8 73 75 42 43 25 43 74 50 9 11
26092,14 8 17 49 19 82 19 82 83 22 9 11
56191,14 8 49 78 53 24 25 34 9 11
29273,14 8 17 17 19 19 15 15 82 83 9 4
13692,12 15 49 86 42 24 53 24 25 29 9 11
31329,1 8 73 75 42 43 25 43 74 50 9 4
53105,1 8 49 15 33 42 43 67 34 9 11
38384,23 24 92 24 25 93 81 76 87 9 11
53249,14 8 13 5 24 25 93 25 3 11
56105,1 8 56 53 54 25 43 76 38 18 9 4
13101,1 8 5 6 47 48
56104,1 8 56 53 54 25 43 76 38 18 9 11
38383,23 24 92 24 25 93 81 76 87 9 4
53250,14 8 13 5 24 25 93 25 3 4
36257,12 65 75 42 43 34 50 9 11
18990,1 8 73 75 58 59 25 34 105 9 11
26333,1 8 33 24 25 34 18 20 9 11
2023,1 8 85 24 42 24 25 43 38 18 9 4
18989,1 8 73 75 58 59 25 34 105 9 4
36790,1 8 65 42 43 25 59 87 9 4
20523,12 17 49 17 33 24 25 6 9 4
723,1 8 73 75 39 40 76 38 9 11
36247,12 65 75 42 43 34 50 9 4
36789,1 8 65 42 43 25 59 87 9 11
46595,1 8 21 82 86 87 7
722,1 8 73 75 39 40 76 38 9 4
20522,12 17 49 17 33 24 25 6 9 11
2022,1 8 85 24 42 24 25 43 38 18 9 11
50921,1 8 49 65 42 24 25 43 36 50 9 11
53488,1 8 85 24 25 84 9 4
55372,14 8 17 49 33 24 42 24 53 24 25 6 7
50922,1 8 49 65 42 24 25 43 36 50 9 4
55371,14 8 17 49 33 24 42 24 53 24 25 6 11
53489,1 8 85 24 25 84 9 11
28205,14 8 56 24 42 24 53 24 25 43 66 18 7
31703,1 8 112 33 34 113 9 11
12605,12 15 17 19 15 33 24 25 43 62 9 11
19279,14 8 61 75 53 54 34 9 11
32662,12 78 24 25 34 6 9 11
36943,1 71 31 32 25 54 36 9 11
14411,1 8 56 53 54 25 43 66 83 50 9 11
31704,1 8 112 33 34 113 9 4
12606,12 15 17 19 15 33 24 25 43 62 9 4
19458,14 8 65 42 24 25 64 20 7
32661,12 78 24 25 34 6 9 4
43777,1 8 33 34 18 20 20 18 9 4
14412,1 8 56 53 54 25 43 66 83 50 9 4
45415,14 8 49 5 24 42 43 67 25 6 9 4
23585,14 8 65 42 24 25 59 62 9 11
25942,1 8 82 33 53 24 53 24 25 29 50 9 11
45414,14 8 49 5 24 42 43 67 25 6 9 11
45500,1 8 5 6 90 9 11
37134,1 71 31 32 25 54 36 9 4
23584,14 8 65 42 24 25 59 62 9 4
47622,1 8 33 34 18 20 20 18 9 11
55626,12 33 24 25 54 74 20 7
15273,12 33 53 54 36 20 9 11
45499,1 8 5 6 90 9 4
17984,14 8 33 34 83 18 83 20 7
25941,1 8 82 33 53 24 53 24 25 29 50 9 4
15272,12 33 53 54 36 20 9 4
63041,14 8 56 53 24 24 25 34 7
1654,14 8 17 63 24 25 34 9 11
17007,12 86 42 43 25 84 9 4
1655,14 8 17 63 24 25 34 9 4
17006,12 86 42 43 25 84 9 11
36498,14 8 33 42 24 42 24 58 24 25 43 6 18 9 4
16903,12 17 5 6 9 4
4616,14 8 15 35 42 43 25 43 76 87 9 4
16904,12 17 5 6 9 11
4615,14 8 15 35 42 43 25 43 76 87 9 11
6859,12 35 53 54 25 43 87 107 50 9 11
1800,14 8 65 42 43 25 34 22 9 11
4597,1 8 65 75 42 43 25 34 16 9 11
62444,14 8 49 15 33 24 25 34 50 9 11
21854,1 8 49 33 24 24 24 25 54 34 7
62456,14 8 49 15 33 24 25 34 50 9 4
55773,12 58 59 25 43 66 83 9 11
1799,14 8 65 42 43 25 34 22 9 4
55774,12 58 59 25 43 66 83 9 4
15436,1 71 31 32 25 29 20 22 6 11
36495,14 8 33 42 24 42 24 58 24 25 43 6 18 9 11
6858,12 35 53 54 25 43 87 107 50 9 4
4602,1 8 65 75 42 43 25 34 16 9 4
27896,14 8 33 42 24 42 70 42 24 58 24 25 43 6 11
10957,14 8 13 5 24 25 93 25 6 7
35271,1 8 37 96 24 25 43 25 97 25 60 9 4
10956,14 8 13 5 24 25 93 25 6 11
15372,14 8 56 49 33 24 25 54 34 9 11
35272,1 8 37 96 24 25 43 25 97 25 60 9 11
58436,14 8 73 42 24 42 24 53 24 25 43 87 9 11
5759,14 8 49 86 87 50 18 9 4
5176,14 8 17 49 63 24 70 42 24 42 43 67 25 43 36 9 4
15373,14 8 56 49 33 24 25 54 34 9 4
35027,1 8 33 42 24 25 26
5754,14 8 49 86 87 50 18 9 11
58435,14 8 73 42 24 42 24 53 24 25 43 87 9 4
1224,12 33 24 42 24 24 25 43 9 11
40352,12 33 24 25 59 25 43 87 83 9 4
13691,12 15 49 86 42 24 53 24 25 29 9 4
1225,12 33 24 42 24 24 25 43 9 4
24770,14 8 19 73 53 54 25 43 76 38 16 9 4
26582,1 8 49 33 34 83 16 83 6 18 9 11
22063,1 8 73 53 54 25 43 62 50 9 11
24771,14 8 19 73 53 54 25 43 76 38 16 9 11
32556,14 8 5 24 53 24 25 6 7
50848,14 8 35 53 24 24 25 43 38 9 4
14365,14 8 5 24 53 24 25 6 11
26583,1 8 49 33 34 83 16 83 6 18 9 4
19559,1 8 17 49 15 16 20 18 20 9 11
22064,1 8 73 53 54 25 43 62 50 9 4
19560,1 8 17 49 15 16 20 18 20 9 4
40353,12 33 24 25 59 25 43 87 83 9 11
50847,14 8 35 53 24 24 25 43 38 9 11
26810,12 82 65 42 43 25 43 40 66 9 11
12295,1 8 5 33 24 25 34 16 50 9 11
26809,12 82 65 42 43 25 43 40 66 9 4
52965,1 8 56 53 54 79 50 9 4
57213,1 5 6 18 18 9 11
60857,14 8 15 5 46 33 53 24 25 34 50 9 4
52966,1 8 56 53 54 79 50 9 11
28186,1 8 56 24 53 24 25 54 34 7
14251,14 8 33 24 24 25 6 7
40572,14 8 33 24 25 59 25 43 83 9 11
28640,14 8 73 42 43 25 34 16 50 9 4
54828,12 77 42 43 67 43 62 50 18 9 11
60858,14 8 15 5 46 33 53 24 25 34 50 9 11
24230,14 8 5 37 75 58 59 25 3 4
41457,12 106 49 106 86 75 75 39 33 24 25 43 9 4
5898,14 8 33 24 24 25 6 11
28641,14 8 73 42 43 25 34 16 50 9 11
44326,1 8 86 87 22 7
24231,14 8 5 37 75 58 59 25 3 11
57214,1 5 6 18 18 9 4
19801,12 33 53 54 6 7
24070,14 2 24 25 43 74 7
41458,12 106 49 106 86 75 75 39 33 24 25 43 9 11
46374,14 8 56 42 53 24 25 54 25 34 9 11
3558,12 33 53 54 6 11
46373,14 8 56 42 53 24 25 54 25 34 9 4
12534,1 8 5 33 24 25 34 16 50 9 4
54829,12 77 42 43 67 43 62 50 18 9 4
39937,1 8 57 53 54 25 34 20 9 4
58083,14 8 78 24 70 42 70 42 24 25 6 11
844,14 8 73 42 43 25 29 18 16 9 4
45439,1 8 49 63 24 53 24 25 6 11
19980,12 61 42 43 25 55 9 4
53177,1 2 24 24 42 24 53 24 25 6 11
57385,1 8 49 63 24 53 24 25 6 7
47143,14 71 31 32 25 43 25 29 9 4
39936,1 8 57 53 54 25 34 20 9 11
47144,14 71 31 32 25 43 25 29 9 11
19981,12 61 42 43 25 55 9 11
845,14 8 73 42 43 25 29 18 16 9 11
7751,12 19 15 5 6 16 20 105 9 11
7750,12 19 15 5 6 16 20 105 9 4
58084,14 8 78 24 70 42 70 42 24 25 6 7
57070,1 8 13 5 24 25 54 74 18 9 4
47583,1 5 24 25 95 62 7
27405,12 94 33 24 25 43 76 66 7
49394,14 8 56 53 24 24 25 59 7
41731,12 5 24 96 24 25 29 20 9 4
14908,14 8 56 42 24 25 43 6 9 11
14907,14 8 56 42 24 25 43 6 9 4
27615,14 8 61 39 40 62 18 9 4
2556,1 8 15 37 42 43 67 25 43 76 81 9 4
41730,12 5 24 96 24 25 29 20 9 11
4269,14 8 33 24 25 43 66 22 9 4
16793,12 5 65 39 39 42 43 25 6 50 9 4
21398,14 8 15 49 5 24 24 25 34 9 4
9207,12 15 33 24 58 24 25 43 25 59 76 66 50 9 11
20593,14 8 49 65 42 43 34 16 9 4
44505,12 49 5 33 24 25 54 34 9 11
11109,1 8 37 42 43 25 43 74 9 11
38175,12 5 24 25 79 9 11
16792,12 5 65 39 39 42 43 25 6 50 9 11
18836,1 8 17 49 63 42 43 67 64 9 4
11108,1 8 37 42 43 25 43 74 9 4
16338,1 8 85 24 25 34 6 50 9 4
18835,1 8 17 49 63 42 43 67 64 9 11
35888,14 8 17 73 74 18 50 9 11
36543,14 8 56 53 54 25 43 43 6 11
46700,12 5 6 95 66 83 7
48629,14 8 49 51 33 24 25 6 52 50 9 4
4407,12 21 21 33 24 25 43 76 36 7
20880,12 108 24 53 24 25 34 18 7
35889,14 8 17 73 74 18 50 9 4
44504,12 49 5 33 24 25 54 34 9 4
38176,12 5 24 25 79 9 4
57467,1 8 49 35 42 24 53 24 25 34 50 9 4
36211,1 8 49 56 53 53 24 25 59 84 9 4
21399,14 8 15 49 5 24 24 25 34 9 11
64071,14 8 5 24 70 42 24 25 54 34 9 11
1138,1 8 49 51 5 33 24 24 25 34 9 11
48666,14 8 49 51 33 24 25 6 52 50 9 11
64070,14 8 5 24 70 42 24 25 54 34 9 4
29103,14 8 17 19 15 21 22 7
50367,14 8 49 13 5 24 58 24 25 34 50 9 4
55661,14 8 33 24 42 24 53 24 25 6 18 22 9 11
15390,14 8 49 19 73 74 9 4
28270,1 8 56 24 42 24 53 24 25 34 18 9 11
35786,1 8 63 53 54 43 66 9 11
1883,1 8 19 33 24 25 34 83 9 11
40292,1 8 21 82 33 24 25 6 9 4
55658,14 8 33 24 42 24 53 24 25 6 18 22 9 4
16018,1 8 98 63 24 53 24 25 34 16 7
35787,1 8 63 53 54 43 66 9 4
17519,1 8 49 49 86 87 50 50 9 11
8222,12 63 24 58 24 25 6 10 9 11
28271,1 8 56 24 42 24 53 24 25 34 18 9 4
1884,1 8 19 33 24 25 34 83 9 4
1139,1 8 49 51 5 33 24 24 25 34 9 4
17520,1 8 49 49 86 87 50 50 9 4
8223,12 63 24 58 24 25 6 10 9 4
9176,12 17 33 24 42 70 42 24 25 34 16 9 11
46655,12 21 73 53 54 25 43 66 22 9 11
8709,1 8 56 53 54 25 43 66 9 4
25888,14 8 56 24 58 24 25 34 83 20 7
46656,12 21 73 53 54 25 43 66 22 9 4
23511,1 8 15 19 33 24 25 34 16 9 11
43272,12 15 49 15 16 83 50 9 4
43273,12 15 49 15 16 83 50 9 11
15389,14 8 49 19 73 74 9 11
40287,1 8 21 82 33 24 25 34 83 16 9 11
50363,14 8 49 13 5 24 58 24 25 34 50 9 11
9555,1 8 49 35 42 43 25 29 6 11
60028,14 8 49 13 5 53 24 25 34 6 18 50 9 4
65100,14 8 49 13 5 53 24 53 24 25 6 10 9 11
8530,12 5 6 50 9 11
3098,1 8 49 17 18 9 11
57470,1 8 49 35 42 24 53 24 25 34 50 9 11
56190,14 8 49 78 53 24 25 34 9 4
41814,12 77 42 24 25 59 81 74 9 4
30716,12 33 24 25 43 62 7
60029,14 8 49 13 5 53 24 25 34 6 18 50 9 11
8531,12 5 6 50 9 4
3099,1 8 49 17 18 9 4
41813,12 77 42 24 25 59 81 74 9 11
65077,14 8 49 13 5 53 24 53 24 25 6 10 9 4
22198,14 8 86 42 24 25 29 83 16 83 9 4
23512,1 8 15 19 33 24 25 34 16 9 4
16337,1 8 85 24 25 34 6 50 9 11
42748,1 8 35 96 24 25 34 9 4
8638,1 8 56 53 54 25 43 66 9 11
9177,12 17 33 24 42 70 42 24 25 34 16 9 4
47426,14 8 15 21 33 24 25 29 95 38 50 20 9 11
42747,1 8 35 96 24 25 34 9 11
47423,14 8 15 21 33 24 25 29 95 38 50 20 9 4
22199,14 8 86 42 24 25 29 83 16 83 9 11
60211,14 8 17 5 42 43 25 6 11
23018,1 8 17 5 33 24 25 6 9 4
60212,14 8 17 5 42 43 25 6 7
35301,12 61 42 43 25 43 25 6 7
35300,12 61 42 43 25 43 25 6 11
16147,12 65 58 59 25 55 9 11
16146,12 65 58 59 25 55 9 4
41880,1 8 56 53 54 25 43 66 6 11
20456,12 33 24 25 54 74 6 11
27538,14 8 63 64 18 18 9 4
9059,1 8 65 42 43 25 43 38 9 11
59143,14 8 21 5 24 42 43 67 25 43 66 9 11
20292,1 8 35 24 25 6 11
40591,1 8 82 33 24 25 34 50 9 4
51667,1 5 33 24 42 43 67 25 34 9 11
57481,1 8 49 65 42 24 53 24 53 24 25 6 9 11
60928,14 8 17 49 17 49 39 40 50 50 18 7
11773,1 2 24 25 43 25 6 7
27539,14 8 63 64 18 18 9 11
56051,1 8 49 65 42 24 53 24 53 24 25 6 9 4
39162,12 49 33 24 25 43 50 9 11
11772,1 2 24 25 43 25 6 11
9058,1 8 65 42 43 25 43 38 9 4
40592,1 8 82 33 24 25 34 50 9 11
59142,14 8 21 5 24 42 43 67 25 43 66 9 4
21538,14 8 15 21 17 18 7
2369,14 2 24 25 43 66 7
51668,1 5 33 24 42 43 67 25 34 9 4
38302,14 8 69 19 5 46 33 24 25 54 74 9 4
9466,14 8 35 42 43 25 6 11
3257,12 17 15 15 33 24 70 42 24 25 43 66 9 4
26237,1 8 86 87 16 7
43883,1 8 13 5 24 25 43 66 62 9 11
9467,14 8 35 42 43 25 6 7
16362,1 8 56 24 58 24 25 34 50 9 4
24966,12 73 53 54 25 43 40 40 66 9 11
3256,12 17 15 15 33 24 70 42 24 25 43 66 9 11
43884,1 8 13 5 24 25 43 66 62 9 4
16363,1 8 56 24 58 24 25 34 50 9 11
21478,12 33 24 25 43 66 7
36059,1 8 35 53 24 42 43 67 25 43 87 50 9 11
27408,12 94 33 24 25 43 76 74 7
1714,14 8 19 35 42 43 25 43 74 16 9 11
38301,14 8 69 19 5 46 33 24 25 54 74 9 11
48600,14 8 35 58 59 25 6 9 11
30520,12 61 75 76 87 9 4
36058,1 8 35 53 24 42 43 67 25 43 87 50 9 4
48604,14 8 35 58 59 25 6 9 4
11396,14 8 5 42 43 67 43 6 11
53877,12 21 61 42 43 25 34 18 9 4
42084,14 8 61 42 43 29 16 16 18 9 4
57105,12 33 33 24 25 54 74 18 9 4
4904,12 17 17 33 24 25 34 9 11
20876,12 108 24 53 24 25 34 9 11
53878,12 21 61 42 43 25 34 18 9 11
56631,1 8 106 42 43 34 16 9 4
42085,14 8 61 42 43 29 16 16 18 9 11
1715,14 8 19 35 42 43 25 43 74 16 9 4
4903,12 17 17 33 24 25 34 9 4
11397,14 8 5 42 43 67 43 6 7
30519,12 61 75 76 87 9 11
24946,14 8 17 49 49 15 33 70 42 24 25 109 50 50 9 4
60083,14 8 35 58 59 25 54 34 9 4
13773,14 8 49 17 17 19 15 82 83 7
11073,14 8 5 70 42 24 42 43 67 43 66 9 11
56630,1 8 106 42 43 34 16 9 11
60084,14 8 35 58 59 25 54 34 9 11
39588,1 8 17 19 20 18 7
57084,12 33 33 24 25 54 74 18 9 11
14098,1 8 5 42 43 34 50 9 11
15352,12 33 33 24 25 54 34 7
4968,14 8 19 63 24 42 24 70 42 24 42 43 67 25 43 36 16 7
21703,12 21 33 24 70 42 24 25 34 9 11
53656,14 8 17 73 53 54 25 34 47 48
21750,1 8 17 49 5 6 50 9 11
51594,14 8 49 5 70 42 24 25 25 34 9 11
51595,14 8 49 5 70 42 24 25 25 34 9 4
23508,1 8 17 19 20 16 7
22284,14 8 82 33 24 53 24 25 6 11
43253,1 8 86 87 18 7
21702,12 21 33 24 70 42 24 25 34 9 4
21751,1 8 17 49 5 6 50 9 4
22285,14 8 82 33 24 53 24 25 6 7
20434,12 65 42 43 34 16 50 9 4
11472,12 5 24 42 43 67 25 43 9 11
10369,14 8 35 42 43 25 3 4
56013,12 33 24 42 43 67 43 36 9 11
20435,12 65 42 43 34 16 50 9 11
14099,1 8 5 42 43 34 50 9 4
43721,14 8 73 53 54 25 43 38 16 7
56014,12 33 24 42 43 67 43 36 9 4
251,12 33 53 54 55 9 4
11471,12 5 24 42 43 67 25 43 9 4
10370,14 8 35 42 43 25 3 11
20877,12 108 24 53 24 25 34 9 4
51234,12 17 49 5 42 43 67 43 76 38 7
252,12 33 53 54 55 9 11
64860,1 8 51 33 24 25 54 36 9 4
29349,1 8 17 17 19 19 15 15 82 33 24 25 34 9 4
64887,1 8 51 33 24 25 54 36 9 11
39161,12 49 33 24 25 43 50 9 4
57192,12 35 75 76 76 62 7
16963,1 5 70 42 70 42 24 58 24 25 29 7
44136,1 8 63 24 25 18 20 9 11
64463,14 8 51 49 51 33 34 50 50 9 11
65094,1 8 49 49 24 24 24 25 34 9 11
24947,14 8 17 49 49 15 33 70 42 24 25 109 50 50 9 11
64460,14 8 51 49 51 33 34 50 50 9 4
65095,1 8 49 49 24 24 24 25 34 9 4
30344,1 8 104 112 57 24 25 29 18 113 9 4
44137,1 8 63 24 25 18 20 9 4
23017,1 8 17 5 33 24 25 6 9 11
30343,1 8 104 112 57 24 25 29 18 113 9 11
15873,12 19 15 5 15 16 6 16 99 9 11
52711,14 8 65 39 39 42 24 53 24 25 6 7
52710,14 8 65 39 39 42 24 53 24 25 6 11
12285,12 17 17 33 24 25 34 6 11
56398,14 8 5 33 24 42 43 67 6 11
54105,12 5 24 25 43 62 50 9 4
22635,14 8 82 65 42 43 29 6 11
61535,12 82 65 42 24 70 42 24 25 43 66 9 4
37286,14 8 5 33 24 25 34 47 6 11
63500,12 33 53 24 53 24 25 25 3 11
64355,14 2 24 24 53 24 25 54 36 9 4
17785,14 8 13 5 24 25 43 40 83 9 4
20842,77 24 42 24 25 34 7
23245,14 8 85 53 54 25 34 7
64356,14 2 24 24 53 24 25 54 36 9 11
29221,14 8 19 20 20 22 7
27540,14 8 63 64 18 18 7
20957,1 8 49 61 62 16 9 11
27163,12 33 24 42 24 53 24 25 29 7
17786,14 8 13 5 24 25 43 40 83 9 11
38354,14 8 5 73 53 54 25 93 83 9 4
49213,1 8 5 24 25 59 74 9 4
64022,14 30 31 32 25 25 50 50 9 11
58994,14 8 49 49 65 42 43 25 6 11
63102,1 2 24 24 25 43 36 7
58998,14 8 49 49 65 42 43 25 6 7
17590,14 8 49 35 36 50 50 9 11
38355,14 8 5 73 53 54 25 93 83 9 11
63501,12 33 53 24 53 24 25 25 3 4
64023,14 30 31 32 25 25 50 50 9 4
17991,1 8 33 34 83 18 83 20 6 7
54106,12 5 24 25 43 62 50 9 11
19350,12 15 82 83 9 4
17591,14 8 49 35 36 50 50 9 4
17990,1 8 33 34 83 18 83 20 6 11
19349,12 15 82 83 9 11
11615,1 5 24 92 24 70 42 24 25 29 7
49335,14 8 33 24 25 43 40 6 9 4
24352,14 8 49 61 62 18 7
60847,14 8 15 5 46 33 24 25 54 34 7
42177,14 8 15 49 51 5 6 52 50 16 9 4
63427,14 8 69 21 33 24 25 25 3 11
4389,14 2 24 25 43 87 7
40318,1 8 21 19 17 33 24 42 43 67 25 34 9 11
5715,1 8 15 49 33 24 25 34 9 4
40319,1 8 21 19 17 33 24 42 43 67 25 34 9 4
46057,12 15 35 36 50 9 4
31689,14 8 65 42 43 67 25 29 16 6 11
46056,12 15 35 36 50 9 11
63428,14 8 69 21 33 24 25 25 3 4
5714,1 8 15 49 33 24 25 34 9 11
46268,1 8 49 49 61 42 43 25 34 50 9 4
58382,1 8 35 53 54 25 43 36 6 50 9 11
25948,14 8 21 5 6 22 9 4
47784,1 8 21 63 24 25 64 83 50 9 4
30753,14 8 49 33 34 101 99 7
46267,1 8 49 49 61 42 43 25 34 50 9 11
45914,1 8 21 63 24 25 64 83 50 9 11
25947,14 8 21 5 6 22 9 11
46511,1 8 61 42 24 42 24 42 24 58 24 25 6 11
50908,14 8 35 42 43 29 6 11
3310,14 8 17 33 24 70 42 24 25 59 6 11
29227,14 8 19 20 20 18 9 4
41245,1 8 5 5 24 58 24 25 29 9 4
29226,14 8 19 20 20 18 9 11
56169,14 8 82 65 42 43 29 9 11
59713,77 24 42 24 25 34 22 7
30797,14 8 33 24 58 24 25 29 6 9 11
56168,14 8 82 65 42 43 29 9 4
18793,1 8 35 75 76 66 50 9 11
61591,12 82 65 42 24 70 42 24 25 43 66 9 11
9653,14 8 49 33 24 42 43 67 25 6 11
30796,14 8 33 24 58 24 25 29 6 9 4
26540,14 8 58 59 25 43 34 83 20 9 4
6922,1 8 49 33 34 16 50 18 9 4
58379,1 8 35 53 54 25 43 36 6 50 9 4
62812,1 8 78 24 25 79 7
18794,1 8 35 75 76 66 50 9 4
46503,14 8 56 15 5 58 24 25 6 11
6927,1 8 49 33 34 16 50 18 9 11
41244,1 8 5 5 24 58 24 25 29 9 11
61476,14 8 86 58 59 55 9 4
5970,1 8 13 5 24 25 59 25 6 9 11
25911,12 33 53 24 25 43 36 9 11
24685,12 17 49 63 42 24 53 24 25 54 34 7
56899,1 8 49 33 24 42 24 53 24 53 24 25 43 74 9 4
6078,1 8 13 5 24 25 59 25 6 9 4
12700,14 8 5 33 24 53 24 25 34 9 4
18002,14 8 5 24 25 34 83 18 83 20 6 7
61475,14 8 86 58 59 55 9 11
18001,14 8 5 24 25 34 83 18 83 20 6 11
25910,12 33 53 24 25 43 36 9 4
12699,14 8 5 33 24 53 24 25 34 9 11
37051,1 8 112 86 58 59 34 113 9 4
30834,14 8 65 42 43 25 55 50 9 4
22087,12 5 24 42 24 53 24 25 6 7
22086,12 5 24 42 24 53 24 25 6 11
30833,14 8 65 42 43 25 55 50 9 11
24211,14 8 49 63 24 25 43 38 50 9 4
24210,14 8 49 63 24 25 43 38 50 9 11
51856,14 8 17 49 17 5 24 70 42 24 25 26
33575,14 2 24 25 34 47 6 44 9 11
46060,12 15 35 36 50 16 7
46512,1 8 61 42 24 42 24 42 24 58 24 25 6 7
33121,1 8 19 33 24 53 54 25 43 62 9 11
33574,14 2 24 25 34 47 6 44 9 4
7807,12 17 33 24 25 34 22 16 105 9 11
31994,14 8 33 34 50 113 9 11
64874,1 8 51 56 24 42 24 53 53 24 25 54 36 9 4
7006,12 19 15 5 24 25 26
57289,14 8 35 58 24 25 59 38 9 4
31995,14 8 33 34 50 113 9 4
64917,1 8 51 56 24 42 24 53 53 24 25 54 36 9 11
7808,12 17 33 24 25 34 22 16 105 9 4
56898,1 8 49 33 24 42 24 53 24 53 24 25 43 74 9 11
5424,14 8 56 24 24 42 43 67 25 64 50 18 9 4
26760,12 86 42 43 25 6 11
9543,1 8 33 24 25 29 6 9 11
15391,1 8 49 19 73 74 9 4
16304,1 8 56 24 25 109 7
34184,1 8 86 75 76 36 9 11
34185,1 8 86 75 76 36 9 4
4421,1 8 17 73 42 43 25 3 4
15388,1 8 49 19 73 74 9 11
26761,12 86 42 43 25 6 7
32270,14 8 77 24 42 24 25 43 36 9 11
39855,1 8 73 75 53 54 25 34 16 99 105 9 11
19979,1 8 49 61 42 43 25 55 9 11
35441,14 8 17 49 19 33 24 25 109 50 9 4
19978,1 8 49 61 42 43 25 55 9 4
4326,1 8 33 34 22 22 9 4
35442,14 8 17 49 19 33 24 25 109 50 9 11
48808,14 8 33 24 25 54 38 9 11
4420,1 8 17 73 42 43 25 3 11
23444,1 8 82 33 24 42 24 53 24 25 54 36 18 9 11
9542,1 8 33 24 25 29 6 9 4
12512,14 8 33 24 25 54 38 9 4
17594,14 8 49 35 36 50 50 18 7
47878,14 8 49 33 24 25 60 9 11
5089,14 8 19 33 24 70 42 24 42 43 67 25 55 9 11
57756,1 8 49 15 37 42 43 25 34 9 11
43620,1 8 15 15 37 42 43 79 9 4
5090,14 8 19 33 24 70 42 24 42 43 67 25 55 9 4
11448,12 15 33 24 25 29 7
32793,12 108 24 96 24 25 29 9 4
57728,1 8 49 15 37 42 43 25 34 9 4
7400,12 82 65 75 58 59 25 109 6 11
50913,1 8 35 42 43 29 6 11
36435,14 8 49 42 43 25 43 34 9 4
24659,1 8 35 53 54 25 34 18 9 11
32794,12 108 24 96 24 25 29 9 11
39854,1 8 73 75 53 54 25 34 16 99 105 9 4
43621,1 8 15 15 37 42 43 79 9 11
47879,14 8 49 33 24 25 60 9 4
54818,1 8 61 75 42 43 67 43 62 50 18 9 11
3585,1 8 21 19 33 24 25 43 66 9 4
40093,14 8 35 75 58 59 25 34 105 9 11
1515,14 8 63 64 18 9 4
11719,1 8 49 33 34 16 83 9 4
52313,1 8 5 33 24 24 25 43 76 76 74 7
1514,14 8 63 64 18 9 11
40092,14 8 35 75 58 59 25 34 105 9 4
11720,1 8 49 33 34 16 83 9 11
21013,1 8 69 5 24 25 25 34 9 4
33581,14 8 112 5 24 25 6 10 113 9 11
36339,1 8 56 53 54 25 43 66 90 7
